,Unnamed: 0,Unnamed: 0.1,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,Level1,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,nteeFinal,LAT,LONG,TITLE_NAME
335,335,26653,353 VAN BRUNT STREET,BROOKLYN,0,60718,113621398,64671,36047.0,353 VAN BRUNT STREET BROOKLYN NY 11231-1245,,KENTLER INTERNATIONAL DRAWING SPACE INC,A40,12640.0,72019,NY,353 VAN BRUNT STREET,Visual Arts,11231-1245,11231.0,A40,40.6769407,-74.01299179914841,Kentler International Drawing Space Inc.
336,336,26654,1412 BROADWAY,NEW YORK,15925,87711,113621605,134142,36061.0,1412 BROADWAY NEW YORK NY 10018-9228,,CIVILIANS INC,A60,40063.0,143108,NY,1412 BROADWAY,Performing Arts,10018-9228,10018.0,A60,40.753777500000005,-73.9868232,Civilians Inc.
337,337,26672,110 64 QUEENS BLVD PMB 175,FOREST HILLS,0,47763,113626638,40438,36081.0,110 64 QUEENS BLVD PMB FOREST HILLS NY 11375-0000,,STREETLIGHT PRODUCTIONS INC,A60,3710.0,51481,NY,110 64 QUEENS BLVD PMB,Performing Arts,11375-0000,11375.0,A60,,,Streetlight Productions Inc.
338,338,26701,251 N 8TH ST STE 2L,BROOKLYN,0,3928,113634222,76346,36047.0,251 N 8TH ST BROOKLYN NY 11211-9307,,WILLIAMSBURG ART NEXUS INC,A51,92082.0,96010,NY,251 N 8TH ST,Art Museums,11211-9307,11211.0,A60,40.71640495,-73.9536017,Williamsburg Art Nexus Inc.
339,339,26733,PO BOX 771,NEW YORK,0,25380,113640336,31696,36061.0,,,RESONANCE ENSEMBLE CORPORATION,A6C,8509.0,33646,NY,,Bands & Ensembles,10108-0771,10108.0,A6C,,,Resonance Ensemble Corporation
340,340,26890,128 RIVINGTON ST,NEW YORK,0,26501,113670908,27007,36061.0,128 RIVINGTON ST NEW YORK NY 10002-2366,,GALLERY ONETWENTYEIGHT INC,A51,0.0,26501,NY,128 RIVINGTON ST,Art Museums,10002-2366,10002.0,A50,40.719809000000005,-73.9869102754912,Gallery Onetwentyeight Inc.
341,341,26994,LOCAL,NEW YORK,0,96160,113689390,81806,36061.0,LOCAL NEW YORK NY 10016-3415,,INTERNATIONAL SOCIETY FOR IRANIAN CULTURE INC,A23,0.0,96160,NY,LOCAL,Cultural & Ethnic Awareness,10016-3415,10016.0,A23,40.7515081,-73.9934608,International Society for Iranian Culture Inc.
342,342,27184,126 ST FELIX ST,BROOKLYN,355969,152627,116000202,672591,36047.0,126 ST FELIX ST BROOKLYN NY 11217-1423,,BROOKLYN MUSIC SCHOOL,A6E,529960.0,705729,NY,126 ST FELIX ST,Performing Arts Schools,11217-1423,11217.0,A6E,40.6860686,-73.97737445,Brooklyn Music School
343,343,27220,PO BOX 100163,BROOKLYN,328949,492321,116025023,1330953,36047.0,,,COLLEGE COMMUNITY SERVICES INC,A60,580642.0,1108829,NY,,Performing Arts,11210-0163,11210.0,A60,,,College Community Services Inc.
344,344,27245,26 WILLOW PLACE,BROOKLYN,0,14804,116035649,101190,36047.0,26 WILLOW PLACE BROOKLYN NY 11201-4513,,HEIGHTS PLAYERS INC,A65,91724.0,110270,NY,26 WILLOW PLACE,Theater,11201-4513,11201.0,A65,40.692981599999996,-73.9982387,Heights Players Inc.
345,345,27266,72 32 66TH ST,GLENDALE,0,3850,116036981,36720,36081.0,72 32 66TH ST GLENDALE NY 11385-6932,,SWEET ADELINES INTERNATIONAL,A6B,14469.0,39679,NY,72 32 66TH ST,Singing & Choral Groups,11385-6932,11385.0,A6B,40.70038345,-73.888011214207,Sweet Adelines International
346,346,27427,110 06 QUEENS BLVD,FOREST HILLS,41037,22600,116263503,77375,36081.0,110 06 QUEENS BLVD FOREST HILLS NY 11375-5363,,GINGERBREAD PLAYERS & JACK INC,A65,68500.0,92131,NY,110 06 QUEENS BLVD,Theater,11375-5363,11375.0,A65,,,Gingerbread Players & Jack Inc.
347,347,27470,30 WEST 25TH ST,NEW YORK,146133,830878,130432981,1541701,36061.0,30 WEST 25TH ST NEW YORK NY 10010-2705,,AMERICAN MUSIC CENTER INC,A68,266587.0,1376757,NY,30 WEST 25TH ST,Music,10010-2705,10010.0,A68,40.743320875,-73.9900593333333,American Music Center Inc.
348,348,27474,250 PARK AVE S,NEW YORK,600742,303740,130448930,1968117,36061.0,250 PARK AVE S NEW YORK NY 10003-1402,,ART DIRECTORS CLUB INC,A25,1490591.0,1919610,NY,250 PARK AVE S,Arts Education,10003-1402,10003.0,A25,40.7381995,-73.9880428,Art Directors Club Inc.
349,349,27477,321 E 73RD ST,NEW YORK,0,28500,130508050,51692,36061.0,321 E 73RD ST NEW YORK NY 10021-3705,,BOHEMIAN BENEVOLENT AND LITERARY SOCIETY OF THE CITY OF NEW YORK,A23,43825.0,90211,NY,321 E 73RD ST,Cultural & Ethnic Awareness,10021-3705,10021.0,A23,40.76908985,-73.95644388707501,Bohemian Benevolent and Literary Society of the City of New York
350,350,27502,70 LINCOLN CENTER PLAZA 5TH FL,NEW YORK,3201138,4844172,131275970,9466947,36061.0,70 LINCOLN CENTER PLAZA NEW YORK NY 10023-6548,,SCHOOL OF AMERICAN BALLET INC,A6E,2491831.0,10531054,NY,70 LINCOLN CENTER PLAZA,Performing Arts Schools,10023-6548,10023.0,A6E,,,School of American Ballet Inc.
351,351,27512,PO BOX 892,NEW YORK,95107,183119,131394732,278553,36061.0,,,WORKING THEATRE CO INC,A65,42030.0,235602,NY,,Theater,10002-0910,10002.0,A65,,,Working Theatre Co. Inc.
352,352,27513,229 W 42ND ST 501,NEW YORK,43946,187750,131404934,155972,36061.0,229 W 42ND ST NEW YORK NY 10036-7205,,NEW PROFESSIONAL THEATRE INC,A65,0.0,167969,NY,229 W 42ND ST,Theater,10036-7205,10036.0,A65,40.7567434,-73.9881858,New Professional Theatre Inc.
353,353,27522,LOCAL,NEW YORK,15590,38586,131524778,176377,36061.0,LOCAL NEW YORK NY 10016-8202,,POLISH INSTITUTE OF ARTS & SCIENCES IN AMERICA INC,A23,66621.0,126951,NY,LOCAL,Cultural & Ethnic Awareness,10016-8202,10016.0,A23,40.7515081,-73.9934608,Polish Institute of Arts & Sciences in America Inc.
354,354,27529,72 SPRING STREET 6TH FLOOR,NEW YORK,1537949,262866,131566058,6172642,36061.0,72 SPRING STREET NEW YORK NY 10012-4019,,AMERICAN CRAFT COUNCIL,A40,5353852.0,5763589,NY,72 SPRING STREET,Visual Arts,10012-4019,10012.0,A40,40.72246320000001,-73.99771940000001,American Craft Council
355,355,27541,445 PARK AVE 9TH FL,NEW YORK,234035,804223,131606158,1292655,36061.0,445 PARK AVE NEW YORK NY 10022-2606,,COLLEGIATE CHORALE INC,A6B,301384.0,1381027,NY,445 PARK AVE,Singing & Choral Groups,10022-2606,10022.0,A6B,40.76112555,-73.9706269337671,Collegiate Chorale Inc.
356,356,27589,144 EAST 39TH STREET,NEW YORK,632474,151278,131623995,1613507,36061.0,144 EAST 39TH STREET NEW YORK NY 10016-0914,,ENGLISH SPEAKING UNION OF THE UNITED STATES,A23,753547.0,1564011,NY,144 EAST 39TH STREET,Cultural & Ethnic Awareness,10016-0914,10016.0,A23,40.74902879999999,-73.97679494464009,English Speaking Union of the United States
357,357,27595,1 E 70 ST,NEW YORK,3581614,1140638,131624012,8777609,36061.0,1 E 70 ST NEW YORK NY 10021-4907,,FRICK COLLECTION,A51,1386175.0,12651166,NY,1 E 70 ST,Art Museums,10021-4907,10021.0,A51,42.344237899999996,-76.92828399999999,Frick Collection
358,358,27617,1000 FIFTH AVENUE,NEW YORK,103093585,114848130,131624086,336316617,36061.0,1000 FIFTH AVENUE NEW YORK NY 10028-0113,,METROPOLITAN MUSEUM OF ART,A51,52113420.0,325959454,NY,1000 FIFTH AVENUE,Art Museums,10028-0113,10028.0,A51,42.7976632,-73.9527343,Metropolitan Museum of Art
359,359,27618,30 LINCOLN CENTER PLAZA,NEW YORK,123014000,93989000,131624087,211268000,36061.0,30 LINCOLN CENTER PLAZA NEW YORK NY 10023-6922,,METROPOLITAN OPERA ASSOCIATION INC,A6A,94002000.0,228428000,NY,30 LINCOLN CENTER PLAZA,Opera,10023-6922,10023.0,A6A,,,Metropolitan Opera Association Inc.
360,360,27621,1220 5TH AVE,NEW YORK,3187872,11171035,131624098,7270955,36061.0,1220 5TH AVE NEW YORK NY 10029-5221,,MUSEUM OF THE CITY OF NEW YORK,A54,673664.0,12172936,NY,1220 5TH AVE,History Museums,10029-5221,10029.0,A54,40.792415000000005,-73.95226509999999,Museum of the City of New York
361,361,27622,22 E 60TH ST,NEW YORK,2936649,8999027,131624099,7010642,36061.0,22 E 60TH ST NEW YORK NY 10022-1011,,FRENCH INSTITUTE-ALLIANCE FRANCAISE,A23,4047770.0,12090996,NY,22 E 60TH ST,Cultural & Ethnic Awareness,10022-1011,10022.0,A23,40.76382535,-73.9705606561746,French Institute-Alliance Francaise
362,362,27623,11 WEST 53RD STREET,NEW YORK,46480000,240568000,131624100,180066000,36061.0,11 WEST 53RD STREET NEW YORK NY 10019-5401,,MUSEUM OF MODERN ART,A51,21468000.0,334819000,NY,11 WEST 53RD STREET,Art Museums,10019-5401,10019.0,A51,40.761612400000004,-73.97749918210809,Museum of Modern Art
363,363,27689,1083 FIFTH AVENUE,NEW YORK,1075172,1710094,131628183,4679086,36061.0,1083 FIFTH AVENUE NEW YORK NY 10128-0114,,NATIONAL ACADEMY OF DESIGN,A25,1727424.0,4378658,NY,1083 FIFTH AVENUE,Arts Education,10128-0114,10128.0,A25,42.7976632,-73.9527343,National Academy of Design
364,364,27697,PO BOX 1537,NEW YORK,0,4541,131632509,265360,36061.0,,,BIBLIOGRAPHICAL SOCIETY OF AMERICA,A03,92977.0,187640,NY,,Professional Societies & Associations,10021-0043,10021.0,A03,,,Bibliographical Society of America
365,365,27708,340 EAST 54 STREET,NEW YORK,807588,220312,131635274,1231416,36061.0,340 EAST 54 STREET NEW YORK NY 10022-5017,,NEIGHBORHOOD PLAYHOUSE INC,A6E,1133184.0,1503481,NY,340 EAST 54 STREET,Performing Arts Schools,10022-5017,10022.0,A6E,,,Neighborhood Playhouse Inc.
366,366,27709,132 W 60 ST,NEW YORK,2678690,3274591,131635277,5372498,36061.0,132 W 60 ST NEW YORK NY 10023-7402,,PROFESSIONAL CHILDRENS SCHOOL INC,A6E,4290280.0,7919924,NY,132 W 60 ST,Performing Arts Schools,10023-7402,10023.0,A6E,,,Professional Childrens School Inc.
367,367,27747,120 CLAREMONT AVE,NEW YORK,13497585,3245711,131656667,26952626,36061.0,120 CLAREMONT AVE NEW YORK NY 10027-4689,,MANHATTAN SCHOOL OF MUSIC,A25,18849692.0,28623718,NY,120 CLAREMONT AVE,Arts Education,10027-4689,10027.0,A25,40.8124973,-73.96174090000001,Manhattan School of Music
368,368,27761,3 E 33RD ST STE 101,NEW YORK,55708,78571,131659632,111930,36061.0,3 E 33RD ST NEW YORK NY 10016-5002,,REHABILITATION THROUGH PHOTOGRAPHY INC,A40,0.0,84075,NY,3 E 33RD ST,Visual Arts,10016-5002,10016.0,A40,40.7476265,-73.98444609999999,Rehabilitation Through Photography Inc.
369,369,27773,10 LINCOLN CENTER PLAZA,NEW YORK NY,28156220,23056226,131664054,51164519,36061.0,10 LINCOLN CENTER PLAZA NEW YORK NY NY 10023-6912,,PHILHARMONIC-SYMPHONY SOCIETY OF NEW YORK INC,A69,19745299.0,59165400,NY,10 LINCOLN CENTER PLAZA,Symphony Orchestras,10023-6912,10023.0,A69,,,Philharmonic-Symphony Society of New York Inc.
370,370,27777,11 17 43RD AVE,LONG ISLAND CITY,211075,323869,131669204,739445,36081.0,11 17 43RD AVE LONG ISLAND CITY NY 11101-6814,,SCULPTURE CENTER INC,A40,63476.0,731987,NY,11 17 43RD AVE,Visual Arts,11101-6814,11101.0,A40,,,Sculpture Center Inc.
371,371,27785,25 E 21ST ST,NEW YORK,31031,24392,131672947,79858,36061.0,25 E 21ST ST NEW YORK NY 10010-6207,,RELIEF COMMITTEE OF THE GENERAL JEWISH WORKERS UNION OF POLAND INC,A23,2597.0,27262,NY,25 E 21ST ST,Cultural & Ethnic Awareness,10010-6207,10010.0,A23,40.739721200000005,-73.98875788517921,Relief Committee of the General Jewish Workers Union of Poland Inc.
372,372,27790,333 EAST 47TH STREET,NEW YORK,4021837,4010885,131675082,11954992,36061.0,333 EAST 47TH STREET NEW YORK NY 10017-2301,,JAPAN SOCIETY INC,A23,1790435.0,8415932,NY,333 EAST 47TH STREET,Cultural & Ethnic Awareness,10017-2301,10017.0,A23,40.75255685,-73.968246061345,Japan Society Inc.
373,373,27796,25 E 21ST ST,NEW YORK,43784,81584,131677406,132532,36061.0,25 E 21ST ST NEW YORK NY 10010-6207,,CONGRESS FOR JEWISH CULTURE INC,A23,14192.0,98637,NY,25 E 21ST ST,Cultural & Ethnic Awareness,10010-6207,10010.0,A23,40.739721200000005,-73.98875788517921,Congress for Jewish Culture Inc.
374,374,27959,25 E 21ST ST,NEW YORK,0,12500,131770269,38780,36061.0,25 E 21ST ST NEW YORK NY 10010-6207,,CENTRAL YIDDISH CULTURE ORG,A23,18748.0,31248,NY,25 E 21ST ST,Cultural & Ethnic Awareness,10010-6207,10010.0,A23,40.739721200000005,-73.98875788517921,Central Yiddish Culture Org
375,375,27964,244 EAST 52ND STREET,NEW YORK,811049,164671,131775772,1203000,36061.0,244 EAST 52ND STREET NEW YORK NY 10022-6201,,TURTLE BAY MUSIC SCHOOL INC,A6E,836238.0,1103321,NY,244 EAST 52ND STREET,Performing Arts Schools,10022-6201,10022.0,A6E,40.75616289999999,-73.96830325,Turtle Bay Music School Inc.
376,376,27979,945 MADISON AVENUE,NEW YORK,9747423,22586790,131789318,27957883,36061.0,945 MADISON AVENUE NEW YORK NY 10021-2701,,WHITNEY MUSEUM OF AMERICAN ART,A51,3425580.0,32677483,NY,945 MADISON AVENUE,Art Museums,10021-2701,10021.0,A51,40.773478999999995,-73.9640108,Whitney Museum of American Art
377,377,27998,70 LINCOLN CTR PLAZA,NEW YORK,4526162,3214083,131813808,1849941,36061.0,70 LINCOLN CTR PLAZA NEW YORK NY 10023-6548,,CITY CENTER OF MUSIC & DRAMA INC,A61,702685.0,3955142,NY,70 LINCOLN CTR PLAZA,Performing Arts Centers,10023-6548,10023.0,A61,,,City Center of Music & Drama Inc.
378,378,28008,2 E 79TH ST,NEW YORK,18000,88807,131832391,566916,36061.0,2 E 79TH ST NEW YORK NY 10021-0106,,UKRAINIAN INSTITUTE OF AMERICA INC,A23,383943.0,510911,NY,2 E 79TH ST,Cultural & Ethnic Awareness,10021-0106,10021.0,A23,40.776703600000005,-73.9635178272059,Ukrainian Institute of America Inc.
379,379,28012,344 EAST 59TH ST 2ND FL,NEW YORK,427946,207156,131834089,990524,36061.0,344 EAST 59TH ST NEW YORK NY 10022-1513,,MARTHA GRAHAM SCHOOL OF CONTEMPORARY DANCE INC,A62,509401.0,729601,NY,344 EAST 59TH ST,Dance,10022-1513,10022.0,A62,40.75964129999999,-73.9626198787263,Martha Graham School of Contemporary Dance Inc.
380,380,28024,24 E 95TH ST,NEW YORK,1808789,351640,131843420,3029672,36061.0,24 E 95TH ST NEW YORK NY 10128-0702,,DILLER-QUAILE SCHOOL OF MUSIC INC,A6E,2771044.0,3400380,NY,24 E 95TH ST,Performing Arts Schools,10128-0702,10128.0,A6E,40.7865577,-73.9551931079596,Diller-Quaile School of Music Inc.
381,381,28025,215 WEST 57TH STREET,NEW YORK,1191417,408870,131844837,4626291,36061.0,215 WEST 57TH STREET NEW YORK NY 10019-2104,,ART STUDENTS LEAGUE OF NEW YORK,A25,2665628.0,4082600,NY,215 WEST 57TH STREET,Arts Education,10019-2104,10019.0,A25,40.76623545,-73.98059611842521,Art Students League of New York
382,382,28027,425 LAFAYETTE STREET,NEW YORK,6234651,10532990,131844852,13587724,36061.0,425 LAFAYETTE STREET NEW YORK NY 10003-7021,,NEW YORK SHAKESPEARE FESTIVAL,A65,4438632.0,15918171,NY,425 LAFAYETTE STREET,Theater,10003-7021,10003.0,A65,40.72892905,-73.991804660937,New York Shakespeare Festival
383,383,28033,70 LINCOLN CENTER PLAZA,NEW YORK,33009815,50684284,131847137,98726151,36061.0,70 LINCOLN CENTER PLAZA NEW YORK NY 10023-6548,,LINCOLN CENTER FOR THE PERFORMING ARTS INC,A61,11820663.0,104771164,NY,70 LINCOLN CENTER PLAZA,Performing Arts Centers,10023-6548,10023.0,A61,,,Lincoln Center for the Performing Arts Inc.
384,384,28040,307 7TH AVE RM 1401,NEW YORK,86210,136399,131853763,211713,36061.0,307 7TH AVE NEW YORK NY 10001-6046,,ELDER CRAFTSMEN INC,A40,8299.0,149598,NY,307 7TH AVE,Visual Arts,10001-6046,10001.0,A40,40.750224100000004,-73.9911843,Elder Craftsmen Inc.
385,385,28041,850 7TH AVE,NEW YORK,312255,483356,131854253,1020587,36061.0,850 7TH AVE NEW YORK NY 10019-5230,,CONCERT ARTISTS GUILD INC,A68,525541.0,1132208,NY,850 7TH AVE,Music,10019-5230,10019.0,A68,40.76406805,-73.9814623087883,Concert Artists Guild Inc.
386,386,28071,151 W 30TH ST 202,NEW YORK,177045,241515,131869805,296139,36061.0,151 W 30TH ST NEW YORK NY 10001-4029,,DANCE NOTATION BUREAU INC,A62,50795.0,322670,NY,151 W 30TH ST,Dance,10001-4029,10001.0,A62,40.7483075,-73.991803,Dance Notation Bureau Inc.
387,387,28084,890 BROADWAY,NEW YORK,14614321,20314017,131882106,36461542,36061.0,890 BROADWAY NEW YORK NY 10003-1211,,BALLET THEATRE FOUNDATION INC,A6E,17484267.0,38353153,NY,890 BROADWAY,Performing Arts Schools,10003-1211,10003.0,A6E,40.7265273,-73.9958473,Ballet Theatre Foundation Inc.
388,388,28122,881 SEVENTH AVENUE,NEW YORK,14163767,22170488,131923626,48305971,36061.0,881 SEVENTH AVENUE NEW YORK NY 10019-3210,,CARNEGIE HALL CORPORATION,A61,22237289.0,44176101,NY,881 SEVENTH AVENUE,Performing Arts Centers,10019-3210,10019.0,A61,42.794824799999994,-73.9554193,Carnegie Hall Corporation
389,389,28133,330 SEVENTH AVE 21ST FL,NEW YORK,1120954,1953332,131927751,2637133,36061.0,330 SEVENTH AVE NEW YORK NY 10001-5010,,NATIONAL FOUNDATION FOR JEWISH CULTURE,A23,315676.0,2628029,NY,330 SEVENTH AVE,Cultural & Ethnic Awareness,10001-5010,10001.0,A23,42.794824799999994,-73.9554193,National Foundation for Jewish Culture
390,390,28168,250 W 57TH ST,NEW YORK,933862,2081007,131951681,2660239,36061.0,250 W 57TH ST NEW YORK NY 10107-0001,,YOUNG CONCERT ARTISTS INC,A68,731190.0,3282800,NY,250 W 57TH ST,Music,10107-0001,10107.0,A68,40.766273999999996,-73.98221269999999,Young Concert Artists Inc.
391,391,28193,333 W 39TH ST SUITE 1101,NEW YORK,1828291,2597842,131969375,4951721,36061.0,333 W 39TH ST NEW YORK NY 10018-1428,,AMERICAN SYMPHONY ORCHESTRA INC,A69,2520182.0,5124527,NY,333 W 39TH ST,Symphony Orchestras,10018-1428,10018.0,A69,40.7560886,-73.99263309999999,American Symphony Orchestra Inc.
392,392,28199,225 W 99TH ST,NEW YORK,400817,422261,131972960,942217,36061.0,225 W 99TH ST NEW YORK NY 10025-5014,,PAPER BAG PLAYERS INC,A65,439124.0,869271,NY,225 W 99TH ST,Theater,10025-5014,10025.0,A65,40.79633975,-73.9691027861566,Paper Bag Players Inc.
393,393,28224,129 WEST 67 TH STREET,NEW YORK,2937044,2246926,131991118,5577809,36061.0,129 WEST 67 TH STREET NEW YORK NY 10023-5915,,ELAINE KAUFMAN CULTURAL CENTER-LUCY MOSES SCHOOL FOR MUSIC AND DANCE,A6E,2883245.0,6042615,NY,129 WEST 67 TH STREET,Performing Arts Schools,10023-5915,10023.0,A6E,,,Elaine Kaufman Cultural Center-Lucy Moses School for Music and Dance
394,394,28238,266 E 37TH STREET 22 FLOOR,NEW YORK,147080,249447,131997644,483711,36061.0,266 E 37TH STREET NEW YORK NY 10018-0000,,AMERICAN PLACE THEATRE INC,A65,275899.0,577953,NY,266 E 37TH STREET,Theater,10018-0000,10018.0,A65,40.6505605,-73.94300269391371,American Place Theatre Inc.
395,395,28239,8TH FLR,NEW YORK,789137,1238272,131997754,2613294,36061.0,,,YOUNG AUDIENCES-NEW YORK INC,A25,1300589.0,2533915,NY,,Arts Education,10022-0000,10022.0,A25,,,Young Audiences-New York Inc.
396,396,28243,120 BANK ST,NEW YORK,122770,160478,131999454,324163,36061.0,120 BANK ST NEW YORK NY 10014-2126,,H B PLAYWRIGHTS FOUNDATION INC,A65,0.0,182032,NY,120 BANK ST,Theater,10014-2126,10014.0,A65,40.7361625,-74.0075448401772,H B Playwrights Foundation Inc.
397,397,28249,211 WEST 61ST STREET,NEW YORK,7591139,0,132501829,24814555,36061.0,211 WEST 61ST STREET NEW YORK NY 10023-7835,,AMERICAN MUSICAL & DRAMATIC ACADEMY,A6E,26145099.0,26170980,NY,211 WEST 61ST STREET,Performing Arts Schools,10023-7835,10023.0,A6E,40.7721374,-73.9875522,American Musical & Dramatic Academy
398,398,28250,55 BETHUNE ST,NEW YORK,1941378,1395075,132502177,5110337,36061.0,55 BETHUNE ST NEW YORK NY 10014-2010,,CUNNINGHAM DANCE FOUNDATION INC,A62,3144685.0,4588645,NY,55 BETHUNE ST,Dance,10014-2010,10014.0,A62,40.7368831,-74.0085005,Cunningham Dance Foundation Inc.
399,399,28260,210 11TH AVE RM 902,NEW YORK,17400,92319,132509176,95159,36061.0,210 11TH AVE NEW YORK NY 10001-1210,,PHOENIX GALLERY INC,A40,0.0,104055,NY,210 11TH AVE,Visual Arts,10001-1210,10001.0,A40,40.749980900000004,-74.0059903,Phoenix Gallery Inc.
400,400,28273,204 E 23RD ST,NEW YORK,0,5505,132530479,27023,36061.0,204 E 23RD ST NEW YORK NY 10010-4628,,THE FIRE BELL CLUB OF NEW YORK INC,A54,20813.0,33147,NY,204 E 23RD ST,History Museums,10010-4628,10010.0,A54,40.738369899999995,-73.9827271858983,the Fire Bell Club of New York Inc.
401,401,28286,684 PARK AVE,NEW YORK,871095,1595189,132548780,1832113,36061.0,684 PARK AVE NEW YORK NY 10021-5043,,QUEEN SOFIA SPANISH INSTITUTE INC,A23,676793.0,2458696,NY,684 PARK AVE,Cultural & Ethnic Awareness,10021-5043,10021.0,A23,40.7689273,-73.9659143627673,Queen Sofia Spanish Institute Inc.
402,402,28291,115 E 9TH ST APT 7C,NEW YORK,0,0,132552286,93851,36061.0,115 E 9TH ST NEW YORK NY 10003-5417,,WASHINGTON SQUARE OUTDOOR ART EXHIBIT INC,A40,85092.0,87038,NY,115 E 9TH ST,Visual Arts,10003-5417,10003.0,A40,40.7304076,-73.9897902,Washington Square Outdoor Art Exhibit Inc.
403,403,28293,645 ST NICHOLAS AVENUE,NEW YORK,1932392,1480743,132552500,3096050,36061.0,645 ST NICHOLAS AVENUE NEW YORK NY 10030-1001,,HARLEM SCHOOL OF THE ARTS INC,A25,1383355.0,2900632,NY,645 ST NICHOLAS AVENUE,Arts Education,10030-1001,10030.0,A25,40.8225466122449,-73.94558028571429,Harlem School of the Arts Inc.
404,404,28305,323 WEST 108TH STREET,NEW YORK,728799,200174,132562192,1174006,36061.0,323 WEST 108TH STREET NEW YORK NY 10025-2743,,BLOOMINGDALE SCHOOL OF MUSIC INC,A6E,884992.0,1182127,NY,323 WEST 108TH STREET,Performing Arts Schools,10025-2743,10025.0,A6E,40.80340355,-73.96825273428,Bloomingdale School of Music Inc.
405,405,28319,344 EAST 59TH ST 2ND FL,NEW YORK,1320808,2740750,132571063,3892725,36061.0,344 EAST 59TH ST NEW YORK NY 10022-1513,,MARTHA GRAHAM CENTER OF CONTEMPORARY DANCE INC,A62,812538.0,3554961,NY,344 EAST 59TH ST,Dance,10022-1513,10022.0,A62,40.75964129999999,-73.9626198787263,Martha Graham Center of Contemporary Dance Inc.
406,406,28342,151 W 26TH ST,NEW YORK,3314281,542506,132583793,10947774,36061.0,151 W 26TH ST NEW YORK NY 10001-6810,,THEATREWORKS USA CORPORATION,A65,9653866.0,10793962,NY,151 W 26TH ST,Theater,10001-6810,10001.0,A65,40.745486040816296,-73.9928136122449,Theatreworks USA Corporation
407,407,28343,405 WEST 55TH STREET,NEW YORK,1062071,10980260,132584273,21487415,36061.0,405 WEST 55TH STREET NEW YORK NY 10019-4402,,ALVIN AILEY DANCE FOUNDATION INC,A62,12918393.0,27696853,NY,405 WEST 55TH STREET,Dance,10019-4402,10019.0,A62,40.7669759,-73.9864032,Alvin Ailey Dance Foundation Inc.
408,408,28354,741 W END AVE STE 4 B,NEW YORK,119481,120283,132590315,226028,36061.0,741 W END AVE NEW YORK NY 10025-6222,,BAR HARBOR FESTIVAL CORPORATION,A68,0.0,192765,NY,741 W END AVE,Music,10025-6222,10025.0,A68,40.79561565,-73.9733151,Bar Harbor Festival Corporation
409,409,28365,12 FULTON ST,NEW YORK,2783478,5770015,132596500,7376135,36061.0,12 FULTON ST NEW YORK NY 10038-2101,,SOUTH STREET SEAPORT MUSEUM,A50,1824919.0,8247364,NY,12 FULTON ST,Museums,10038-2101,10038.0,A50,40.706628,-74.0036758,South Street Seaport Museum
410,410,28369,1650 BROADWAY STE 301,NEW YORK,399129,41951,132598476,876178,36061.0,1650 BROADWAY NEW YORK NY 10019-6833,,NATIONAL CHORAL COUNCIL INC,A03,820506.0,869345,NY,1650 BROADWAY,Professional Societies & Associations,10019-6833,10019.0,A03,40.7622424,-73.9832858,National Choral Council Inc.
411,411,28374,1738 HONE AVENUE,BRONX,716845,1321517,132601303,1950751,36005.0,1738 HONE AVENUE BRONX NY 10461-1403,,BRONX COUNCIL ON THE ARTS INC,A26,67762.0,1462867,NY,1738 HONE AVENUE,Arts & Humanities Councils & Agencies,10461-1403,10461.0,A26,40.8485669,-73.8543176,Bronx Council on the Arts Inc.
412,412,28397,154 W 127TH ST,NEW YORK,196192,0,132614483,640930,36061.0,154 W 127TH ST NEW YORK NY 10027-3722,,JAZZMOBILE INC,A68,551741.0,744316,NY,154 W 127TH ST,Music,10027-3722,10027.0,A68,40.809657857142895,-73.94613810204079,Jazzmobile Inc.
413,413,28399,338 E 106TH ST,NEW YORK,58629,114019,132615433,159971,36061.0,338 E 106TH ST NEW YORK NY 10029-4833,,MANNA HOUSE WORKSHOPS INC,A6E,59769.0,152963,NY,338 E 106TH ST,Performing Arts Schools,10029-4833,10029.0,A6E,40.78975245,-73.94104961288879,Manna House Workshops Inc.
414,414,28407,260 W 72ND ST 6 D,NEW YORK,0,46921,132618942,38410,36061.0,260 W 72ND ST 6 D NEW YORK NY 10023-2817,,JOY IN SINGING INC,A6B,0.0,47889,NY,260 W 72ND ST 6 D,Singing & Choral Groups,10023-2817,10023.0,A6B,,,Joy in Singing Inc.
