,Unnamed: 0,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,Level1,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,nteeFinal,LAT,LONG
557,30274,PO BOX 373,NEW YORK,32566,130444,132983615,91234,36061.0,,PC,NEW AMSTERDAM SINGERS INC,A6B,54292.0,187313,NY,,Singing & Choral Groups,10025-0007,10025.0,,,
558,30288,210 11TH AVENUE 2ND FLOOR,NEW YORK,1968116,12645424,132986881,5548743,36061.0,210 11TH AVENUE NEW YORK NY 10001-1210,PC,NEW MUSEUM OF CONTEMPORARY ART,A51,420559.0,14712028,NY,210 11TH AVENUE,Art Museums,10001-1210,10001.0,,40.7499809,-74.0059903
559,30296,3415 OLINVILLE AVE,BRONX,293665,456944,132988157,519837,36005.0,3415 OLINVILLE AVE BRONX NY 10467-5612,PC,MIND BUILDERS CREATIVE ARTS CO,A25,174138.0,639380,NY,3415 OLINVILLE AVE,Arts Education,10467-5612,10467.0,,40.87578805,-73.8684115750508
560,30309,11 CARMINE ST,NEW YORK,0,20400,132990480,52807,36061.0,11 CARMINE ST NEW YORK NY 10014-4442,PC,R F LECTURE SERIES INC,A20,13850.0,51758,NY,11 CARMINE ST,Arts & Culture,10014-4442,10014.0,,40.7305146,-74.0022439
561,30320,155 W 68TH ST,NEW YORK,0,187948,132994577,275699,36061.0,155 W 68TH ST NEW YORK NY 10023-5808,PC,JUPITER SYMPHONY OF NEW YORK INC,A69,93827.0,302151,NY,155 W 68TH ST,Symphony Orchestras,10023-5808,10023.0,,40.7759999,-73.9831238
562,30321,54 GREENE ST APT 4A,NEW YORK,0,88875,132994930,94677,36061.0,54 GREENE ST NEW YORK NY 10013-2688,PC,HUMAN ARTS ASSOCIATION LTD,A26,6621.0,95579,NY,54 GREENE ST,Arts & Humanities Councils & Agencies,10013-2688,10013.0,,40.7222178,-74.0015855
563,30323,2710 BROADWAY 3RD FLOOR,NEW YORK,93159,9452,132995536,369582,36061.0,2710 BROADWAY NEW YORK NY 10025-8701,PC,LATIN AMERICAS WORKSHOP INC,A23,328758.0,363321,NY,2710 BROADWAY,Cultural & Ethnic Awareness,10025-8701,10025.0,,40.7995,-73.9680361
564,30326,799 BROADWAY STE 542,NEW YORK,0,21282,132996464,40352,36061.0,799 BROADWAY NEW YORK NY 10003-6815,PC,VILLAGE SINGERS INC,A6B,20481.0,41770,NY,799 BROADWAY,Singing & Choral Groups,10003-6815,10003.0,,40.7323069,-73.9914692
565,30329,799 BROADWAY,NEW YORK,97610,179680,132996513,232002,36061.0,799 BROADWAY NEW YORK NY 10003-6811,PC,ABRAHAM LINCOLN BRIGADE ARCHIVES,A54,48156.0,250956,NY,799 BROADWAY,History Museums,10003-6811,10003.0,,40.7323069,-73.9914692
566,30337,315 W 86TH ST,NEW YORK,0,74271,132998287,66398,36061.0,315 W 86TH ST NEW YORK NY 10024-3111,PC,OMEGA ENSEMBLE INC,A6C,0.0,75397,NY,315 W 86TH ST,Bands & Ensembles,10024-3111,10024.0,,40.78948855,-73.9786539932527
567,30342,585 E 187TH ST,BRONX,259031,101275,132999528,543458,36005.0,585 E 187TH ST BRONX NY 10458-6701,PC,BRONX DANCE THEATRE INC,A62,344331.0,445606,NY,585 E 187TH ST,Dance,10458-6701,10458.0,,40.8558575,-73.8879465
568,30350,579 BROADWAY,NEW YORK,93668,116897,133002239,218905,36061.0,579 BROADWAY NEW YORK NY 10012-5412,PC,APPLEBY FOUNDATION INC,A62,117694.0,236038,NY,579 BROADWAY,Dance,10012-5412,10012.0,,40.7254757,-73.9966037
569,30353,410 W 59TH ST,NEW YORK,3150478,2880883,133003112,4908719,36061.0,410 W 59TH ST NEW YORK NY 10019-1105,PC,STUDIO IN A SCHOOL ASSOCIATION,A25,1300595.0,4568032,NY,410 W 59TH ST,Arts Education,10019-1105,10019.0,,40.769837779661,-73.9864652711864
570,30356,PO BOX 2056,NEW YORK,0,29206,133004261,30665,36061.0,,PC,ARTISTS FOR ISRAEL INTERNATIONAL,A40,0.0,29804,NY,,Visual Arts,10163-2056,10163.0,,,
571,30359,150 W 65TH ST,NEW YORK,15818304,12284969,133004747,47052455,36061.0,150 W 65TH ST NEW YORK NY 10023-6916,PC,VIVIAN BEAUMONT THEATER INC,A65,31479433.0,51417512,NY,150 W 65TH ST,Theater,10023-6916,10023.0,,40.7735012,-73.984403
572,30367,150 JORALEMON ST STE 1 11B,BROOKLYN,0,67433,133008059,66373,36047.0,150 JORALEMON ST BROOKLYN NY 11201-4311,PC,UNITY THEATRE COMPANY INC,A65,0.0,67447,NY,150 JORALEMON ST,Theater,11201-4311,11201.0,,40.6927699,-73.9934116
573,30368,155 W 72ND ST,NEW YORK,0,25000,133008061,25321,36061.0,155 W 72ND ST NEW YORK NY 10023-3250,PC,AUDIENCES FOR THE ARTS INC,A61,0.0,25012,NY,155 W 72ND ST,Performing Arts Centers,10023-3250,10023.0,,40.77842725,-73.9804926358802
574,30376,2272 E 14TH ST,BROOKLYN,0,0,133010330,11554,36047.0,2272 E 14TH ST BROOKLYN NY 11229-4313,PC,INTERNATIONAL PHOTOGRAPHIC COUNCIL,A40,6550.0,15006,NY,2272 E 14TH ST,Visual Arts,11229-4313,11229.0,,40.5949378,-73.95684775
575,30392,163 W 125TH ST STE 909,NEW YORK,0,90500,133014386,94000,36061.0,163 W 125TH ST NEW YORK NY 10027-4436,PC,INTERNATIONAL AGENCY FOR MINORITY ARTIST AFFAIRS,A26,4000.0,94500,NY,163 W 125TH ST,Arts & Humanities Councils & Agencies,10027-4436,10027.0,,40.817955,-73.9603735
576,30394,354 BROOME ST,NEW YORK,374369,762055,133014559,1408889,36061.0,354 BROOME ST NEW YORK NY 10013-5460,PC,NATIONAL THEATRE WORKSHOP OF THE HANDICAPPED INC,A6E,118666.0,1033951,NY,354 BROOME ST,Performing Arts Schools,10013-5460,10013.0,,40.7221828,-74.0006571
577,30403,15 CATHERINE ST APT 2,NEW YORK,143765,404518,133015932,338641,36061.0,15 CATHERINE ST NEW YORK NY 10038-1036,PC,CHINESE STAFF AND WORKERS ASSOCIATION INC,A23,21158.0,460451,NY,15 CATHERINE ST,Cultural & Ethnic Awareness,10038-1036,10038.0,,40.7119161,-73.9969406
578,30404,62 MIDWOOD ST,BROOKLYN,55710,90170,133015965,121032,36047.0,62 MIDWOOD ST BROOKLYN NY 11225-5004,PC,DANCE THEATRE ETCETERA INC,A62,41894.0,132064,NY,62 MIDWOOD ST,Dance,11225-5004,11225.0,,40.6594332,-73.9585414380001
579,30418,322 E 11TH ST APT 11,NEW YORK,0,42833,133019799,68990,36061.0,322 E 11TH ST NEW YORK NY 10003-7444,PC,NEW LIFE DANCE INC,A62,25498.0,70506,NY,322 E 11TH ST,Dance,10003-7444,10003.0,,40.72969205,-73.9852719254253
580,30439,307 W 43RD ST,NEW YORK,333648,458920,133021180,919630,36061.0,307 W 43RD ST NEW YORK NY 10036-6406,PC,SECOND STAGE THEATRE,A65,155460.0,639813,NY,307 W 43RD ST,Theater,10036-6406,10036.0,,40.7582276,-73.9898087
581,30446,55 MERCER ST,NEW YORK,0,0,133022881,55709,36061.0,55 MERCER ST NEW YORK NY 10013-5919,PC,55 MERCER STREET ARTISTS INC,A40,52935.0,52935,NY,55 MERCER ST,Visual Arts,10013-5919,10013.0,,40.7219891,-74.0012045612932
582,30491,2 BOND ST,NEW YORK,21125,39417,133036753,107692,36061.0,2 BOND ST NEW YORK NY 10012-2308,PC,BOND STREET THEATRE COALITION LTD,A65,68714.0,108171,NY,2 BOND ST,Theater,10012-2308,10012.0,,40.72709185,-73.9945012661425
583,30492,2090 ADAM CLAYTON POWELL JR AV,NEW YORK,63882,0,133036940,203068,36061.0,2090 ADAM CLAYTON POWELL JR AV NEW YORK NY 10027-4990,PC,RUTH WILLIAMS DANCE FOUNDATION INC,A62,136364.0,144652,NY,2090 ADAM CLAYTON POWELL JR AV,Dance,10027-4990,10027.0,,,
584,30496,175 8TH AVENUE,NEW YORK,2226136,3294212,133038262,6331881,36061.0,175 8TH AVENUE NEW YORK NY 10011-1694,PC,JOYCE THEATER FOUNDATION INC,A62,1968061.0,5882134,NY,175 8TH AVENUE,Dance,10011-1694,10011.0,,40.74281765,-74.0007107624216
585,30501,141 W 26TH ST APT 3,NEW YORK,23131,12495,133039726,55313,36061.0,141 W 26TH ST NEW YORK NY 10001-6800,PC,ISADORA DUNCAN FOUNDATION FOR CONTEMPORARY DANCE INC,A62,42171.0,59559,NY,141 W 26TH ST,Dance,10001-6800,10001.0,,40.7456345,-73.9928418300519
586,30505,246 W 38TH ST FL 8,NEW YORK,146492,202850,133040912,790379,36061.0,246 W 38TH ST NEW YORK NY 10018-9086,PC,CAPOEIRA FOUNDATION INC,A62,593300.0,803692,NY,246 W 38TH ST,Dance,10018-9086,10018.0,,40.7541085,-73.9904182
587,30507,PO BOX 49,NEW YORK,93237,205856,133041403,284573,36061.0,,PC,MOVEMENT RESEARCH INC,A62,150862.0,355681,NY,,Dance,10113-0049,10113.0,,,
588,30522,156 5TH AVE STE 500,NEW YORK,0,26980,133045287,20169,36061.0,156 5TH AVE NEW YORK NY 10010-7792,PC,REDUTA DEUX LTD,A6A,0.0,27067,NY,156 5TH AVE,Opera,10010-7792,10010.0,,40.7399209,-73.9909787
589,30525,BEDFORD PARK BLVD W,BRONX,249003,490317,133047056,1578049,36005.0,BEDFORD PARK BLVD W BRONX NY 10468-0000,PC,LEHMAN COLLEGE CENTER FOR THE PERFORMING ARTS INC,A61,719580.0,1444428,NY,BEDFORD PARK BLVD W,Performing Arts Centers,10468-0000,10468.0,,40.8744135,-73.8915028
590,30527,45 MAIN ST STE 612,BROOKLYN,278696,296940,133047206,1084201,36047.0,45 MAIN ST BROOKLYN NY 11201-1099,PC,MARQUIS STUDIOS LTD,A25,839237.0,1139149,NY,45 MAIN ST,Arts Education,11201-1099,11201.0,,40.702869,-73.990485
591,30547,15 W 77TH ST,NEW YORK,42006,8819,133051447,310614,36061.0,15 W 77TH ST NEW YORK NY 10024-5153,PC,ORIGAMI USA INC,A24,261963.0,316109,NY,15 W 77TH ST,Folk Arts,10024-5153,10024.0,,40.7797602857143,-73.9740294285714
592,30554,408 W 58TH ST,NEW YORK,238362,443830,133054001,1083377,36061.0,408 W 58TH ST NEW YORK NY 10019-1102,PC,VISUAL ARTS RESEARCH AND RESOURCE CENTER RELATING TO THE CARRIBEAN I,A23,401550.0,853557,NY,408 W 58TH ST,Cultural & Ethnic Awareness,10019-1102,10019.0,,40.7686206,-73.985857190057
593,30559,15 WHITE ST,NEW YORK,0,606,133054277,74607,36061.0,15 WHITE ST NEW YORK NY 10013-2406,PC,SOHOPHOTO FOUNDATION INC,A40,68061.0,68800,NY,15 WHITE ST,Visual Arts,10013-2406,10013.0,,40.7190798,-74.0055196
594,30561,250 W 77TH 103,NEW YORK,0,4800,133054382,53883,36061.0,250 W 77TH NEW YORK NY 10024-6810,PC,PRACTICAL CATS INC,A62,48209.0,53009,NY,250 W 77TH,Dance,10024-6810,10024.0,,,
595,30566,PO BOX 230949,NEW YORK,0,11635,133055972,77192,36061.0,,PC,RICHARD WAGNER SOCIETY OF NEW YORK INC,A68,68346.0,82104,NY,,Music,10023-0016,10023.0,,,
596,30571,8761 111TH ST,RICHMOND HILL,18519,42922,133058009,175606,36081.0,8761 111TH ST RICHMOND HILL NY 11418-2314,PC,ONCE UPON A TIME INC,A62,97357.0,169168,NY,8761 111TH ST,Dance,11418-2314,11418.0,,40.6880379,-73.832741
597,30576,154 CHRISTOPHER ST,NEW YORK,1296073,4700011,133059081,3176234,36061.0,154 CHRISTOPHER ST NEW YORK NY 10014-2840,PC,THEATRE FOR A NEW AUDIENCE INC,A65,867607.0,5654769,NY,154 CHRISTOPHER ST,Theater,10014-2840,10014.0,,40.73249,-74.0090766666667
598,30596,ONE INTREPID SQ 46TH ST AND 12TH AV,NEW YORK,5292277,8072969,133062419,13308957,36061.0,ONE INTREPID SQ 46TH ST AND 12TH AV NEW YORK NY 10036-0000,PC,INTREPID MUSEUM FOUNDATION INC,A50,4773795.0,13233027,NY,ONE INTREPID SQ 46TH ST AND 12TH AV,Museums,10036-0000,10036.0,,,
599,30597,405 W 23RD ST APT 4G,NEW YORK,0,24610,133062691,65067,36061.0,405 W 23RD ST NEW YORK NY 10011-1400,PC,SACHIYO ITO AND COMPANY INC,A23,31637.0,57018,NY,405 W 23RD ST,Cultural & Ethnic Awareness,10011-1400,10011.0,,40.7469744,-74.0019435
600,30600,2109 BROADWAY HOTEL ANSONIA STE 4 1,NEW YORK,0,38950,133064113,72659,36061.0,2109 BROADWAY HOTEL ANSONIA NEW YORK NY 10023-0000,PC,HARMONIA OPERA COMPANY INC,A6A,36590.0,75540,NY,2109 BROADWAY HOTEL ANSONIA,Opera,10023-0000,10023.0,,,
601,30602,167 SPRING ST,NEW YORK,0,9520,133064502,34543,36061.0,167 SPRING ST NEW YORK NY 10012-3842,PC,GAMELAN SON OF LION INCORPORATED,A6E,22010.0,32095,NY,167 SPRING ST,Performing Arts Schools,10012-3842,10012.0,,40.724760875,-74.002167125
602,30623,434 6TH AVE,NEW YORK,0,1517,133073040,40368,36061.0,434 6TH AVE NEW YORK NY 10011-8411,PC,JOFFREY BALLET CENTER CONCERT GROUP INC,A63,42431.0,43965,NY,434 6TH AVE,Ballet,10011-8411,10011.0,,40.7345704,-73.9986472
603,30644,311 W 43RD ST STE 307,NEW YORK,28057,221858,133077443,75915,36061.0,311 W 43RD ST NEW YORK NY 10036-6413,PC,STARET THE DIRECTORS COMPANY INC,A65,600.0,223052,NY,311 W 43RD ST,Theater,10036-6413,10036.0,,40.75842215,-73.9900049561336
604,30655,138 S OXFORD ST STE 3B,BROOKLVN,231971,521647,133081486,606849,36047.0,138 S OXFORD ST BROOKLVN NY 11217-1694,PC,AMERICAN OPERA PROJECTS INC,A6A,45482.0,567376,NY,138 S OXFORD ST,Opera,11217-1694,11217.0,,,
605,30661,SUITE 333,NEW YORK,182636,389141,133082072,826670,36061.0,SUITE NEW YORK NY 10004-0000,PC,BIG APPLE PERFORMING ARTS INC,A6B,353791.0,743486,NY,SUITE,Singing & Choral Groups,10004-0000,10004.0,,40.726669,-73.9945179
606,30680,246 W 38TH ST FL 8,NEW YORK,0,182800,133085289,184300,36061.0,246 W 38TH ST NEW YORK NY 10018-9086,PC,UNIQUE PROJECT INC,A60,0.0,182800,NY,246 W 38TH ST,Performing Arts,10018-9086,10018.0,,40.7541085,-73.9904182
607,30690,228 E 45TH ST FL 2,NEW YORK,79400,171311,133087478,186793,36061.0,228 E 45TH ST NEW YORK NY 10017-3303,PC,SAFARI EAST CULTURAL PRESENTATIONS INC,A68,17550.0,188861,NY,228 E 45TH ST,Music,10017-3303,10017.0,,40.75181015,-73.9717502146023
608,30714,511 W 25TH ST,NEW YORK,0,12109,133093349,137915,36061.0,511 W 25TH ST NEW YORK NY 10001-5501,PC,SOHO 20 ARTISTS INC,A40,115653.0,134900,NY,511 W 25TH ST,Visual Arts,10001-5501,10001.0,,40.7495167,-74.003867288335
609,30715,444 CENTRAL PARK W,NEW YORK,0,28743,133093526,86747,36061.0,444 CENTRAL PARK W NEW YORK NY 10025-4378,PC,SYLVAN WINDS INC,A68,58748.0,87603,NY,444 CENTRAL PARK W,Music,10025-4378,10025.0,,40.7969351,-73.9610561
610,30724,820 W END AVE,NEW YORK,0,75893,133095824,99857,36061.0,820 W END AVE NEW YORK NY 10025-5371,PC,HARMONIE ENSEMBLE INC,A6C,0.0,76063,NY,820 W END AVE,Bands & Ensembles,10025-5371,10025.0,,40.7974795,-73.9713696
611,30725,200 W 70TH ST APT 6C,NEW YORK,0,25055,133096065,63615,36061.0,200 W 70TH ST NEW YORK NY 10023-4324,PC,MAGIC CIRCLE OPERA REPRETORY ENSEMBLE INC,A6A,44309.0,69364,NY,200 W 70TH ST,Opera,10023-4324,10023.0,,40.777411,-73.9831224
612,30729,481 8TH AVENUE SUITE 1520,NEW YORK,124184,301884,133096579,330550,36061.0,481 8TH AVENUE NEW YORK NY 10001-1809,PC,E MONTE MOTION INC,A62,161699.0,510532,NY,481 8TH AVENUE,Dance,10001-1809,10001.0,,40.752795,-73.9936322665524
613,30738,647 FULTON ST,BROOKLYN,242196,438625,133098471,726930,36047.0,647 FULTON ST BROOKLYN NY 11217-1112,PC,URBANGLASS NEW YORK CONTEMPORARY GLASS CENTER INC,A40,467965.0,925358,NY,647 FULTON ST,Visual Arts,11217-1112,11217.0,,40.6885885,-73.9791712
614,30761,526 W 26TH ST RM 915,NEW YORK,0,2000,133102950,45774,36061.0,526 W 26TH ST NEW YORK NY 10001-5540,PC,FIRST STREET GALLERY INC,A51,41337.0,43343,NY,526 W 26TH ST,Art Museums,10001-5540,10001.0,,40.750047,-74.0042469
615,30780,63 GREENE ST APT 506,NEW YORK,178337,165923,133109381,336075,36061.0,63 GREENE ST NEW YORK NY 10012-4372,PC,DANCE CONTINUUM INC,A62,155676.0,321599,NY,63 GREENE ST,Dance,10012-4372,10012.0,,40.7231041,-74.0010753
616,30786,385 5TH AVE,NEW MRR,44250,9180,133110260,106092,36061.0,385 5TH AVE NEW MRR NY 10016-3319,PC,ART DECO SOCIETY OF NEW YORK INC,A03,58433.0,67613,NY,385 5TH AVE,Professional Societies & Associations,10016-3319,10016.0,,,
617,30790,PO BOX 698,NEW YORK,0,36568,133111649,65287,36061.0,,PC,NORTH-SOUTH CONSONANCE INC,A25,31543.0,78120,NY,,Arts Education,10025-0698,10025.0,,,
618,30792,20 W 72ND ST STE 808,NEW YORK,0,42280,133111859,79010,36061.0,20 W 72ND ST NEW YORK NY 10023-4100,PC,INSTITUTO ARTE TEATRAL INTERNACIONAL INC,A65,37060.0,79340,NY,20 W 72ND ST,Theater,10023-4100,10023.0,,40.77655395,-73.9774554279327
619,30803,120 E 149TH ST,BRONX,434621,719491,133116643,1079037,36005.0,120 E 149TH ST BRONX NY 10451-5317,PC,EUGENIO MARIA DE HOSTOS COMMUNITY COLLEGE FOUNDATION,A20,575683.0,1295174,NY,120 E 149TH ST,Arts & Culture,10451-5317,10451.0,,40.818941,-73.929102
620,30815,80 SAINT MARKS PL,NEW YORK,666877,829684,133118488,1627832,36061.0,80 SAINT MARKS PL NEW YORK NY 10003-8129,PC,PEARL THEATRE CO INC,A65,642879.0,1521011,NY,80 SAINT MARKS PL,Theater,10003-8129,10003.0,,40.7276384,-73.9857646
621,30826,547 W 27TH ST FL 4,NEW YORK,1689574,1282722,133120824,5014989,36061.0,547 W 27TH ST NEW YORK NY 10001-5511,PC,APERTURE FOUNDATION INC,A40,724438.0,6908623,NY,547 W 27TH ST,Visual Arts,10001-5511,10001.0,,40.7512232,-74.0044843
622,30834,PO BOX 20260,NEW YORK,0,26952,133123525,21390,36061.0,,PC,ALLIED PRODUCTIONS INC,A60,11725.0,38677,NY,,Performing Arts,10009-8971,10009.0,,,
623,30850,150 ELIZABETH ST,NEW YORK,65190,115302,133128521,113208,36061.0,150 ELIZABETH ST NEW YORK NY 10012-4603,PC,CHINESE AMERICAN ARTS COUNCIL INCORPORATED,A26,0.0,115302,NY,150 ELIZABETH ST,Arts & Humanities Councils & Agencies,10012-4603,10012.0,,40.7201476,-73.9950442
624,30862,5 E 3RD ST,NEW YORK CITY,0,41925,133130265,62620,36061.0,5 E 3RD ST NEW YORK CITY NY 10003-0800,PC,SKYSAVER PRODUCTIONS INC,A60,20750.0,62675,NY,5 E 3RD ST,Performing Arts,10003-0800,10003.0,,,
625,30865,79 E 4TH ST,NEW YORK,2057354,3260421,133131491,4796616,36061.0,79 E 4TH ST NEW YORK NY 10003-8904,PC,NEW YORK THEATRE WORKSHOP INC,A65,1016778.0,5232671,NY,79 E 4TH ST,Theater,10003-8904,10003.0,,40.72667415,-73.9900048324096
626,30877,305 W 28TH ST APT 18F,NEW YORK,0,200,133133932,54381,36061.0,305 W 28TH ST NEW YORK NY 10001-7935,PC,ROYAL SCOTTISH COUNTRY DANCE SOCIETY NEW YORK BRANCH INC,A62,56401.0,57115,NY,305 W 28TH ST,Dance,10001-7935,10001.0,,40.748822,-73.9965098
627,30883,138 S OXFORD ST 3RD FLR,BROOKLYN,266328,341127,133135292,444257,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1695,PC,ELDERS SHARE THE ARTS INC,A20,56077.0,397204,NY,138 S OXFORD ST,Arts & Culture,11217-1695,11217.0,,40.687303,-73.973648
628,30885,1652 JARVIS AVE,BRONX,0,71804,133136555,35903,36005.0,1652 JARVIS AVE BRONX NY 10461-5203,PC,CENTER STAGE COMMUNITY PLAYHOUSE,A65,9918.0,83758,NY,1652 JARVIS AVE,Theater,10461-5203,10461.0,,40.8455032,-73.8288370009523
629,30893,2565 BROADWAY 505,NEW YORK,49338,35500,133138348,106046,36061.0,2565 BROADWAY NEW YORK NY 10025-5657,PC,RESTORE,A40,70610.0,109593,NY,2565 BROADWAY,Visual Arts,10025-5657,10025.0,,40.7948992,-73.9719361
630,30906,15 CIRCLE RD,DOUGLASTON,0,37515,133143311,43896,36081.0,15 CIRCLE RD DOUGLASTON NY 11363-1301,PC,QUINTET OF THE AMERICAS INC,A60,17061.0,54576,NY,15 CIRCLE RD,Performing Arts,11363-1301,11363.0,,,
631,30917,543 W 42ND ST,NEW YORK,1940306,4703394,133148295,4841274,36061.0,543 W 42ND ST NEW YORK NY 10036-6205,PC,ALL STARS PROJECT INC,A20,150383.0,4828112,NY,543 W 42ND ST,Arts & Culture,10036-6205,10036.0,,40.7606836,-73.9977604
632,30932,463 WEST ST STE 903,NEW YORK,0,27872,133154253,35244,36061.0,463 WEST ST NEW YORK NY 10014-2010,PC,WESTBETH ARTISTS-RESIDENTS COUNCIL INC,A51,175.0,28154,NY,463 WEST ST,Art Museums,10014-2010,10014.0,,40.7367538,-74.0096766
633,30940,610 W 116TH ST APT 72,NEW YORK,0,44422,133155786,46493,36061.0,610 W 116TH ST NEW YORK NY 10027-7059,PC,ARTS INDONESIA INC,A61,0.0,44422,NY,610 W 116TH ST,Performing Arts Centers,10027-7059,10027.0,,40.8084759,-73.9649655
634,30965,949 W END AVE APT 11C,NEW YORK,0,39420,133163185,84053,36061.0,949 W END AVE NEW YORK NY 10025-3586,PC,ALARIA CHAMBER ENSEMBLE INC,A6C,52762.0,92179,NY,949 W END AVE,Bands & Ensembles,10025-3586,10025.0,,40.8021198,-73.9685521796604
635,30966,1047 AMSTERDAM AVE STUDIO 4,NEW YORK,38788,15500,133163211,107381,36061.0,1047 AMSTERDAM AVE STUDIO NEW YORK NY 10025-1747,PC,I GIULLARI DI PIAZZA INC,A24,92651.0,108151,NY,1047 AMSTERDAM AVE STUDIO,Folk Arts,10025-1747,10025.0,,,
636,30968,277 HICKS ST APT 5A,BROOKLYN,0,0,133163521,42946,36047.0,277 HICKS ST BROOKLYN NY 11201-4599,PC,PROFESSIONAL WOMENS PHOTOGRAPHERS,A40,38885.0,42124,NY,277 HICKS ST,Visual Arts,11201-4599,11201.0,,40.6930732,-73.9967823
637,30970,119 W 57H ST STE 1215,NEW YORK,0,175744,133163895,172775,36061.0,119 W 57H ST NEW YORK NY 10019-0000,PC,NEW YORK INTERNATIONAL BALLET COMPETITION INC,A63,10638.0,186362,NY,119 W 57H ST,Ballet,10019-0000,10019.0,,,
638,30975,317 E 52ND ST,NEW YORK,0,0,133165785,21095,36061.0,317 E 52ND ST NEW YORK NY 10022-6302,PC,AMERICAN SCANDINAVIAN SOCIETY OF NEW YORK INC,A23,12991.0,33925,NY,317 E 52ND ST,Cultural & Ethnic Awareness,10022-6302,10022.0,,40.75589955,-73.9666021965625
639,30977,135 ST AND CONVENT AVE,NEW YORK,972429,1779381,133166308,2427887,36061.0,135 ST AND CONVENT AVE NEW YORK NY 10031-0000,PC,AARON DAVIS HALL INC,A61,358046.0,2260601,NY,135 ST AND CONVENT AVE,Performing Arts Centers,10031-0000,10031.0,,,
640,30986,225 W 99TH ST,NEW YORK,316371,484658,133168350,525216,36061.0,225 W 99TH ST NEW YORK NY 10025-5014,PC,RIVERSIDE SYMPHONY INC,A69,39718.0,571467,NY,225 W 99TH ST,Symphony Orchestras,10025-5014,10025.0,,40.79633975,-73.9691027861566
641,30988,450 WEST 41ST ST,NEW YORK,205310,360150,133168746,429222,36061.0,450 WEST 41ST ST NEW YORK NY 10036-6807,PC,ASSOCIATION FOR CULTURAL EQUITY INC,A24,858.0,361008,NY,450 WEST 41ST ST,Folk Arts,10036-6807,10036.0,,40.7590267,-73.9960916
642,30996,260 W BROADWAY,NEW YORK,0,29373,133170953,91029,36061.0,260 W BROADWAY NEW YORK NY 10013-2259,PC,INTERNATIONAL COMMITTEE FOR THE DANCE LIBRARY OF ISRAEL INC,A62,5875.0,70258,NY,260 W BROADWAY,Dance,10013-2259,10013.0,,40.7204466,-74.0055613
643,31031,1776 BROADWAY STE 503,NEW YORK,2385,105550,133176314,85946,36061.0,1776 BROADWAY NEW YORK NY 10019-2002,PC,RICHARD ALLEN CENTER FOR CULTURE & ART,A20,3930.0,109510,NY,1776 BROADWAY,Arts & Culture,10019-2002,10019.0,,40.7664349,-73.9816216
644,31072,510 W 145TH ST,NEW YORK,727333,1164156,133185920,1182225,36061.0,510 W 145TH ST NEW YORK NY 10031-5402,PC,ASOCIACIONES DOMINICANAS INC,A23,0.0,1164156,NY,510 W 145TH ST,Cultural & Ethnic Awareness,10031-5402,10031.0,,40.82540565,-73.9487212
645,31098,182 DUANE ST FL 3,NEW YORK,0,40237,133191816,62036,36061.0,182 DUANE ST NEW YORK NY 10013-6605,PC,NEW DANCE ALLIANCE INC,A62,21807.0,62044,NY,182 DUANE ST,Dance,10013-6605,10013.0,,40.7159879,-74.0073387
646,31114,306 W 18TH ST,NEW YORK,108218,204091,133193376,216855,36061.0,306 W 18TH ST NEW YORK NY 10011-4430,PC,THEATRE BY THE BLIND CORP,A65,16619.0,220710,NY,306 W 18TH ST,Theater,10011-4430,10011.0,,40.742281,-74.0012581086445
647,31134,22 CHATHAM SQ 4 FL,NEW YORK,0,34496,133201190,26307,36061.0,22 CHATHAM SQ NEW YORK NY 10038-1059,PC,RENAISSANCE CHINESE OPERA SOCIETY,A6A,0.0,34496,NY,22 CHATHAM SQ,Opera,10038-1059,10038.0,,40.7132212,-73.9979279404381
648,31146,2500 JOHNSON AVE APT 9N,BRONX,0,4750,133202346,23634,36005.0,2500 JOHNSON AVE BRONX NY 10463-4931,PC,MUSICIANS ACCORD INC,A68,24345.0,29095,NY,2500 JOHNSON AVE,Music,10463-4931,10463.0,,40.8766798,-73.9176635880312
649,31161,142 2ND AVE STE 304,NEW YORK,0,25737,133206226,17123,36061.0,142 2ND AVE NEW YORK NY 10003-8385,PC,UKRAINIAN AMERICAN COORDINATING COUNCIL INC,A23,0.0,26324,NY,142 2ND AVE,Cultural & Ethnic Awareness,10003-8385,10003.0,,40.7303767,-73.9865401
650,31171,520 8TH AVE RM 304,NEW YORK,121781,78648,133206848,258608,36061.0,520 8TH AVE NEW YORK NY 10018-8906,PC,LABAN BARTENIEFF INSTITUTE OF MOVEMENT STUDIES INC,A6E,225898.0,302292,NY,520 8TH AVE,Performing Arts Schools,10018-8906,10018.0,,40.753643,-73.9921669
651,31181,110 GREENE ST STE 8R,NEW YORK,0,105810,133209637,83653,36061.0,110 GREENE ST NEW YORK NY 10012-3838,PC,TRIANGLE ARTS ASSOCIATION LIMITED,A20,2349.0,108251,NY,110 GREENE ST,Arts & Culture,10012-3838,10012.0,,40.72434535,-73.9994158602381
