,Unnamed: 0,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,LAT,LONG
591,24879,20 JAY ST STE 210A,BROOKLYN,275824.0,556941.0,133472869,752709.0,36047.0,20 JAY ST BROOKLYN NY 11201-8318,ART IN GENERAL INC,A40,30677.0,770818.0,NY,20 JAY ST,Visual Arts,11201-8318,11201.0,40.7042619,-73.9866747
592,24882,890 W END AVE APT 4A,NEW YORK,0.0,0.0,133474085,199583.0,36061.0,890 W END AVE NEW YORK NY 10025-3520,INTERNATIONAL ARTS FOUNDATION INC,A26,188850.0,188897.0,NY,890 W END AVE,Arts & Humanities Councils & Agencies,10025-3520,10025.0,40.8000726,-73.9694818
593,24884,91 ORCHARD STREET,NEW YORK,4297725.0,5430220.0,133475390,8723037.0,36061.0,91 ORCHARD STREET NEW YORK NY 10002-3132,LOWER EAST SIDE TENEMENT MUSEUM,A54,5547490.0,11431436.0,NY,91 ORCHARD STREET,History Museums,10002-3132,10002.0,40.7182865,-73.9902582
594,24887,589 BROADWAY 3RD FLOOR,NEW YORK,159186.0,283786.0,133477104,594445.0,36061.0,589 BROADWAY NEW YORK NY 10012-3231,ART BEYOND SIGHT INC,A25,18365.0,314999.0,NY,589 BROADWAY,Arts Education,10012-3231,10012.0,40.7249119,-73.9973989
595,24891,339 LAFAYETTE ST 3RD FLOOR,NEW YORK,127361.0,253426.0,133480189,272109.0,36061.0,339 LAFAYETTE ST NEW YORK NY 10012-2723,ASIAN AMERICAN ARTS ALLIANCE,A23,4205.0,219374.0,NY,339 LAFAYETTE ST,Cultural & Ethnic Awareness,10012-2723,10012.0,40.67791805,-73.4019132960271
596,24899,520 8TH AVE RM 308,NEW YORK,0.0,66641.0,133486145,81292.0,36061.0,520 8TH AVE NEW YORK NY 10018-8644,NATIONAL ASIAN AMERICAN THEATRE COMPANY,A65,0.0,66847.0,NY,520 8TH AVE,Theater,10018-8644,10018.0,40.753643,-73.9921669
597,24916,124 LINCOLN AVE,STATEN ISLAND,0.0,99100.0,133491677,99528.0,36085.0,124 LINCOLN AVE STATEN ISLAND NY 10306-3367,PAKISTAN INDEPENDENCE DAY PARADE AND FAIR COMMITTEE INC,A23,0.0,99100.0,NY,124 LINCOLN AVE,Cultural & Ethnic Awareness,10306-3367,10306.0,40.5789431,-74.1085526862329
598,24917,PO BOX 99,NEW YORK,0.0,44386.0,133491746,37225.0,36061.0,,NEW AMSTERDAM BOYS CHOIR INC,A6B,2800.0,67532.0,NY,,Singing & Choral Groups,10029-0099,10029.0,,
599,24958,151 BANK STREET ROOM 203C,NEW YORK,57298.0,84159.0,133509565,83211.0,36061.0,151 BANK STREET NEW YORK NY 10014-2049,NAKED ANGELS LTD,A65,11539.0,113602.0,NY,151 BANK STREET,Theater,10014-2049,10014.0,40.7361129,-74.0096393
600,24969,77 E 4TH ST APT 4C,NEW YORK,0.0,0.0,133512374,90040.0,36061.0,77 E 4TH ST NEW YORK NY 10003-8970,CHOICES THEATRE PROJECT INC,A65,195276.0,195276.0,NY,77 E 4TH ST,Theater,10003-8970,10003.0,40.726711,-73.9901367246281
601,24975,460 5TH ST,BROOKLYN,0.0,21480.0,133514721,17677.0,36047.0,460 5TH ST BROOKLYN NY 11385-2334,BEFORE YOUR EYES INC,A60,3480.0,24960.0,NY,460 5TH ST,Performing Arts,11385-2334,11215.0,40.66947855,-73.9803607681377
602,24991,103 CHARLTON ST,NEW YORK,1518140.0,1206384.0,133520970,3301650.0,36061.0,103 CHARLTON ST NEW YORK NY 10014-3645,CHILDRENS MUSEUM OF THE ARTS INC,A51,1973675.0,3150072.0,NY,103 CHARLTON ST,Art Museums,10014-3645,10014.0,40.7275353,-74.0081354
603,24994,67 WEST ST STE 315,BROOKLYN,479398.0,880826.0,133522283,1207740.0,36047.0,67 WEST ST BROOKLYN NY 11222-2098,PERFORMANCE SPACE 122 INC,A60,266468.0,1279188.0,NY,67 WEST ST,Performing Arts,11222-2098,11222.0,40.7279474642857,-73.9588411428572
604,25004,400 - 2ND AV,NEW YORK,0.0,200.0,133523770,4846.0,36061.0,,BAHAMIAN AMERICAN CULTURAL SOCIETY,A23,100.0,306.0,NY,400 - 2ND AV,Cultural & Ethnic Awareness,,10010.0,,
605,25010,97 KENMARE ST,NEW YORK,284299.0,1420411.0,133525743,1187569.0,36061.0,97 KENMARE ST NEW YORK NY 10012-4506,STOREFRONT FOR ART AND ARCHITECTURE INC,A51,20179.0,1459889.0,NY,97 KENMARE ST,Art Museums,10012-4506,10012.0,40.7213889,-73.9977778
606,25011,661 10TH AVE APT 2D,NEW YORK,0.0,116620.0,133526354,142069.0,36061.0,661 10TH AVE NEW YORK NY 10036-2955,MIRANDA THEATRE COMPANY,A65,27856.0,144476.0,NY,661 10TH AVE,Theater,10036-2955,10036.0,40.7626573,-73.9935904542308
607,25017,1 E 93RD ST APT 1C,NEW YORK,331164.0,1129307.0,133527874,1019030.0,36061.0,1 E 93RD ST NEW YORK NY 10128-0683,FOUNDATION FOR ETHNIC UNDERSTANDING,A23,0.0,1129307.0,NY,1 E 93RD ST,Cultural & Ethnic Awareness,10128-0683,10128.0,40.78592055,-73.9565492275945
608,25020,PO BOX 1153,NEW YORK,0.0,8367.0,133528799,1926.0,36061.0,,OASIS THEATRE COMPANY INC,A65,500.0,8867.0,NY,,Theater,10159-1153,10159.0,,
609,25023,118 EAST 60TH ST,NEW YORK,0.0,4273.0,133529111,22591.0,36061.0,118 EAST 60TH ST NEW YORK NY 10022-1185,SWEDISH WOMENS EDUCATIONAL ASSOCIATION NEW YORK,A23,25336.0,30330.0,NY,118 EAST 60TH ST,Cultural & Ethnic Awareness,10022-1185,10022.0,40.76275785,-73.9686909639808
610,25026,262 W 38TH ST RM 1006,NEW YORK,53669.0,271426.0,133530544,316330.0,36061.0,262 W 38TH ST NEW YORK NY 10018-5839,LOTUS FINE ARTS PRODUCTIONS INC,A60,78377.0,366073.0,NY,262 W 38TH ST,Performing Arts,10018-5839,10018.0,40.7543179,-73.9909767
611,25030,132 W 22ND ST STE 2,NEW YORK,841106.0,594374.0,133531713,2464862.0,36061.0,132 W 22ND ST NEW YORK NY 10011-2418,IRISH REPERTORY THEATRE COMPANY INC,A65,1352961.0,2307182.0,NY,132 W 22ND ST,Theater,10011-2418,10011.0,40.7426192,-73.9947633
612,25051,345 RIVERSIDE DR APT 5A,NEW YORK,0.0,84102.0,133537704,119694.0,36061.0,345 RIVERSIDE DR NEW YORK NY 10025-3455,LIFE THROUGH DANCE INC,A6E,14196.0,98302.0,NY,345 RIVERSIDE DR,Performing Arts Schools,10025-3455,10025.0,40.80264175,-73.9694396286616
613,25059,48 WALL STREET,NEW YORK,1222987.0,3480687.0,133540880,4570855.0,36061.0,48 WALL STREET NEW YORK NY 10005-2903,MUSEUM OF AMERICAN FINANCE,A50,224359.0,3827139.0,NY,48 WALL STREET,Museums,10005-2903,10005.0,40.7063713,-74.0091958
614,25062,20 W 44TH ST STE 508,NEW YORK,0.0,13685.0,133541450,97017.0,36061.0,20 W 44TH ST NEW YORK NY 10036-6603,AMERICAN FRIENDS OF THE GEORGIAN GROUP INC,A40,84731.0,101048.0,NY,20 W 44TH ST,Visual Arts,10036-6603,10036.0,40.7551456,-73.9813277297351
615,25065,160 E 88TH ST APT 7F,NEW YORK,40000.0,127169.0,133542161,116157.0,36061.0,160 E 88TH ST NEW YORK NY 10128-2219,SALON DE VIRTUOSI INC,A68,0.0,127169.0,NY,160 E 88TH ST,Music,10128-2219,10128.0,40.7806414,-73.954515
616,25087,1486 5TH AVENUE,NEW YORK,27985.0,223817.0,133548252,212632.0,36061.0,1486 5TH AVENUE NEW YORK NY 10035-2703,OPUS DANCE THEATRE AND COMMUNITY SERVICE,A62,1780.0,225597.0,NY,1486 5TH AVENUE,Dance,10035-2703,10035.0,40.763659,-73.973465
617,25096,619 LEXINGTON AVE,NEW YORK,788121.0,1191216.0,133550290,1536978.0,36061.0,619 LEXINGTON AVE NEW YORK NY 10022-4613,THE YORK THEATRE COMPANY INC,A65,348629.0,1593633.0,NY,619 LEXINGTON AVE,Theater,10022-4613,10022.0,40.68949705,-73.9368075409257
618,25104,181 THOMPSON ST APT 23,NEW YORK,0.0,2470.0,133551716,41030.0,36061.0,181 THOMPSON ST NEW YORK NY 10012-2586,ARTS CRAFTS AND THEATER SAFETY INC,A65,58566.0,61076.0,NY,181 THOMPSON ST,Theater,10012-2586,10012.0,40.72803685,-74.0002054704771
619,25120,306 EAST 11TH STREET,NEW YORK,7425.0,136330.0,133557399,173847.0,36061.0,306 EAST 11TH STREET NEW YORK NY 10003-7408,YARA ARTS GROUP INC,A65,37828.0,174189.0,NY,306 EAST 11TH STREET,Theater,10003-7408,10003.0,40.72991195,-73.9857925292163
620,25126,C/O BBL 122 E 42ND ST NO 810,NEW YORK,0.0,11840.0,133559366,12777.0,36061.0,C/O BBL 122 E 42ND ST NO NEW YORK NY 10168-0000,DECORATIVE ARTS SOCIETY INC,A40,5476.0,17633.0,NY,C/O BBL 122 E 42ND ST NO,Visual Arts,10168-0000,10168.0,,
621,25141,1569 BRUCKNER BLVD APT 12H,BRONX,0.0,0.0,133563705,22141.0,36005.0,1569 BRUCKNER BLVD BRONX NY 10472-6432,INSTITUTE FOR MULTICULTURAL COMMUNICATIONS COOP AND DEVELOP,A23,0.0,1.0,NY,1569 BRUCKNER BLVD,Cultural & Ethnic Awareness,10472-6432,10472.0,40.8242434,-73.8758813
622,25147,21 HOWARD STREET NO 5,NEW YORK,521622.0,842998.0,133565438,813866.0,36061.0,21 HOWARD STREET NO NEW YORK NY 10011-4269,MANHATTAN NEW MUSIC PROJECT,A68,0.0,843640.0,NY,21 HOWARD STREET NO,Music,10011-4269,10013.0,,
623,25150,248 W 35TH STREET,NEW YORK,0.0,48841.0,133566339,76178.0,36061.0,248 W 35TH STREET NEW YORK NY 10001-2505,PULSE ENSEMBLE THEATRE INC,A65,21825.0,70867.0,NY,248 W 35TH STREET,Theater,10001-2505,10001.0,40.7523511,-73.9920911
624,25154,100 GRAND ST APT 2,NEW YORK,0.0,13900.0,133568135,64755.0,36061.0,100 GRAND ST NEW YORK NY 10013-2659,HUNDRED GRAND DANCE FOUNDATION INC,A62,63001.0,76901.0,NY,100 GRAND ST,Dance,10013-2659,10013.0,40.7214506,-74.0016036
625,25162,307 7TH AVE RM 1206,NEW YORK,150205.0,344258.0,133570387,429642.0,36061.0,307 7TH AVE NEW YORK NY 10001-6007,NEW YORK FESTIVAL OF SONG INC,A68,86738.0,398454.0,NY,307 7TH AVE,Music,10001-6007,10001.0,40.7502241,-73.9911843
626,25183,PO BOX 583,NEW YORK,0.0,25226.0,133574230,57251.0,36061.0,,NEW YORK SCANDIA SYMPHONY INC,A69,29953.0,57379.0,NY,,Symphony Orchestras,10150-0583,10150.0,,
627,25197,3 LAFAYETTE AVE,BROOKLYN,2887218.0,1892255.0,133577394,7059848.0,36047.0,3 LAFAYETTE AVE BROOKLYN NY 11217-1415,DISCALCED INC MARK MORRIS DANCE GROUP,A62,4684058.0,9553073.0,NY,3 LAFAYETTE AVE,Dance,11217-1415,11217.0,40.6868763,-73.9788779
628,25198,P S 101 141 E 111TH ST 420,NEW YORK,157899.0,398451.0,133577519,356208.0,36061.0,P S 101 141 E 111TH ST NEW YORK NY 10029-0000,ICE HOCKEY IN HARLEM INC,A68,0.0,389059.0,NY,P S 101 141 E 111TH ST,Music,10029-0000,10029.0,,
629,25205,109 W 27TH ST RM 9A,NEW YORK,71417.0,246399.0,133579172,278573.0,36061.0,109 W 27TH ST NEW YORK NY 10001-6208,THEATER LABRADOR INC NEW GEORGES,A65,22978.0,292522.0,NY,109 W 27TH ST,Theater,10001-6208,10001.0,40.7456797058824,-73.9913591764706
630,25209,55 WEST END AVENUE,NEW YORK,185704.0,523184.0,133580813,896534.0,36061.0,55 WEST END AVENUE NEW YORK NY 10023-7842,COMMUNITY WORKS,A20,295058.0,820827.0,NY,55 WEST END AVENUE,Arts & Culture,10023-7842,10023.0,40.7733768,-73.9893937
631,25219,2 E 90TH ST,NEW YORK,0.0,86417.0,133582822,133093.0,36061.0,2 E 90TH ST NEW YORK NY 10128-0603,CANTERBURY CHORAL SOCIETY INC,A6B,21058.0,108888.0,NY,2 E 90TH ST,Singing & Choral Groups,10128-0603,10128.0,40.7836928,-73.9578694
632,25221,225 W 34TH ST STE 1607,NEW YORK,0.0,21781.0,133583223,50319.0,36061.0,225 W 34TH ST NEW YORK NY 10122-1693,ISRAELI DANCE INSTITUTE INC,A62,29724.0,51505.0,NY,225 W 34TH ST,Dance,10122-1693,10122.0,40.7517799,-73.9920745
633,25228,138 S OXFORD ST STE 3A,BROOKLYN,50200.0,14687.0,133585152,357914.0,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1694,WHITE BIRD PRODUCTIONS INC,A65,295489.0,310282.0,NY,138 S OXFORD ST,Theater,11217-1694,11217.0,40.687303,-73.973648
634,25230,2 COLUMBUS CIRCLE,NEW YORK,4048956.0,7064558.0,133585408,13437570.0,36061.0,2 COLUMBUS CIRCLE NEW YORK NY 10019-1800,MUSEUM OF ARTS AND DESIGN,A51,1170091.0,11184578.0,NY,2 COLUMBUS CIRCLE,Art Museums,10019-1800,10019.0,40.7674636,-73.9818461
635,25259,145 WEST 28TH STREET,NEW YORK,19957.0,225367.0,133593882,219420.0,36061.0,145 WEST 28TH STREET NEW YORK NY 10001-6114,ACTORS THEATRE WORKSHOP INC,A25,16115.0,241485.0,NY,145 WEST 28TH STREET,Arts Education,10001-6114,10001.0,40.7469929,-73.9925111
636,25275,41 W 25TH ST FL 11,NEW YORK,0.0,63050.0,133599589,109984.0,36061.0,41 W 25TH ST NEW YORK NY 10010-2043,ANYONE CORPORATION,A40,79974.0,143024.0,NY,41 W 25TH ST,Visual Arts,10010-2043,10010.0,40.7439685,-73.99078875
637,25290,530 WEST 25TH STREET,NEW YORK,0.0,0.0,133602581,97937.0,36061.0,530 WEST 25TH STREET NEW YORK NY 10001-5516,BOWERY ARTISTS INC,A51,108032.0,108032.0,NY,530 WEST 25TH STREET,Art Museums,10001-5516,10001.0,40.74935685,-74.00473445
638,25291,530 WEST 25TH STREET 4TH FLOOR,NEW YORK,0.0,0.0,133602582,94105.0,36061.0,530 WEST 25TH STREET NEW YORK NY 10001-5516,PRINCE STREET ARTISTS INC PRINCE STREET GALLERY,A40,80383.0,80383.0,NY,530 WEST 25TH STREET,Visual Arts,10001-5516,10001.0,40.74935685,-74.00473445
639,25310,329 W 108TH ST APT 4A,NEW YORK,100000.0,330595.0,133607832,808236.0,36061.0,329 W 108TH ST NEW YORK NY 10025-2775,MA YI FILIPINO THEATRE ENSEMBLE INC,A6C,386458.0,757704.0,NY,329 W 108TH ST,Bands & Ensembles,10025-2775,10025.0,40.8035023,-73.9684790914995
640,25319,204 W 133RD ST,NEW YORK,0.0,79839.0,133611138,92251.0,36061.0,204 W 133RD ST NEW YORK NY 10030-2854,HARLEM ARTIST DEVELOPMENT LEAGUE ESPECIALLY FOR YOU HADLEY PLAYERS,A26,19420.0,99259.0,NY,204 W 133RD ST,Arts & Humanities Councils & Agencies,10030-2854,10030.0,40.8139879,-73.9445752
641,25322,410 W 42ND ST,NEW YORK,754442.0,1132797.0,133613115,2460760.0,36061.0,410 W 42ND ST NEW YORK NY 10036-6809,NEW GROUP INC,A65,1550899.0,2760900.0,NY,410 W 42ND ST,Theater,10036-6809,10036.0,40.7585537,-73.9933987
642,25343,25 BROADWAY 9TH FLOOR,NEW YORK,90500.0,16610.0,133619611,272045.0,36061.0,25 BROADWAY NEW YORK NY 10004-1058,VENEZUELAN AMERICAN ENDOWMENT FOR THE ARTS INC,A12,0.0,21482.0,NY,25 BROADWAY,Fund Raising & Fund Distribution,10004-1058,10004.0,40.7054375,-74.0138074
643,25363,890 BROADWAY,NEW YORK,693585.0,4090241.0,133623815,2779202.0,36061.0,890 BROADWAY NEW YORK NY 10003-1211,GINA GIBNEY DANCE INC,A62,1074821.0,5187861.0,NY,890 BROADWAY,Dance,10003-1211,10003.0,40.7265273,-73.9958473
644,25365,1040 1ST AVE,NEW YORK,0.0,360624.0,133624437,1263764.0,36061.0,1040 1ST AVE NEW YORK NY 10022-2991,SIR JOHN SOANES MUSEUM FOUNDATION,A54,267990.0,628839.0,NY,1040 1ST AVE,History Museums,10022-2991,10022.0,40.7580251,-73.9629022
645,25388,322 WEST 48TH STREET,NEW YORK,694191.0,1389961.0,133631523,2239523.0,36061.0,322 WEST 48TH STREET NEW YORK NY 10036-1308,JAZZ FOUNDATION OF AMERICA INC,A6C,0.0,1172371.0,NY,322 WEST 48TH STREET,Bands & Ensembles,10036-1308,10036.0,40.7612799,-73.98818145
646,25419,520 8TH AVE RM 201A,NEW YORK,661448.0,1109286.0,133638436,1310671.0,36061.0,520 8TH AVE NEW YORK NY 10018-8910,CREATIVE ARTS WORKSHOPS FOR KIDS INC CREATIVE ART WORKS,A20,135979.0,1245597.0,NY,520 8TH AVE,Arts & Culture,10018-8910,10018.0,40.753643,-73.9921669
647,25435,480 W 42ND ST,NEW YORK,4771032.0,3786068.0,133641560,15997901.0,36061.0,480 W 42ND ST NEW YORK NY 10036-6805,SIGNATURE THEATRE COMPANY,A65,3252628.0,8495720.0,NY,480 W 42ND ST,Theater,10036-6805,10036.0,40.759351,-73.9950422727273
648,25451,138 S OXFORD ST STE 4B,BROOKLYN,295355.0,1025584.0,133645651,700104.0,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1694,UBW INC URBAN BUSH WOMEN INC,A62,252656.0,1287741.0,NY,138 S OXFORD ST,Dance,11217-1694,11217.0,40.687303,-73.973648
649,25452,242 BERGEN ST,BROOKLYN,0.0,18000.0,133645654,1377406.0,36047.0,242 BERGEN ST BROOKLYN NY 11217-2308,FOUNDATION 20 21,A40,259.0,18259.0,NY,242 BERGEN ST,Visual Arts,11217-2308,11217.0,40.68420555,-73.98450295
650,25465,19 E 73RD ST APT 2,NEW YORK,0.0,4450.0,133651259,50884.0,36061.0,19 E 73RD ST NEW YORK NY 10021-3523,PAINTING GROUP INC,A40,42452.0,46915.0,NY,19 E 73RD ST,Visual Arts,10021-3523,10021.0,40.7728287,-73.9653284340627
651,25471,70 A GREENWICH AVENUE BOX 315,NEW YORK,0.0,1605.0,133652071,12029.0,36061.0,70 A GREENWICH AVENUE BOX NEW YORK NY 10011-8300,LAVENDER LIGHT THE BLACK AND PEOPLE OF ALL COLORS LESBIAN AND GAY CHOIR,A6B,9629.0,11244.0,NY,70 A GREENWICH AVENUE BOX,Singing & Choral Groups,10011-8300,10011.0,,
652,25478,10 WATERSIDE PLAZA,NEW YORK,0.0,78756.0,133653870,157924.0,36061.0,10 WATERSIDE PLAZA NEW YORK NY 10010-2602,REFLECTIONS SERIES INC,A6C,50384.0,129283.0,NY,10 WATERSIDE PLAZA,Bands & Ensembles,10010-2602,10010.0,40.73758055,-73.9732421845755
653,25487,47 FIFTH AVE 1013,NEW YORK,16197.0,30240.0,133664043,65932.0,36061.0,47 FIFTH AVE NEW YORK NY 10003-0000,ARTWATCH INTERNATIONAL INCORPORATED,A25,0.0,38775.0,NY,47 FIFTH AVE,Arts Education,10003-0000,10003.0,42.983093,-78.7134627124436
654,25497,120 W 86TH ST APT 1A,NEW YORK,0.0,7253.0,133666642,82234.0,36061.0,120 W 86TH ST NEW YORK NY 10024-4010,FREESTYLE REPERTORY THEATRE,A65,84117.0,91370.0,NY,120 W 86TH ST,Theater,10024-4010,10024.0,40.78663795,-73.9731344417264
655,25521,518 E 6TH ST BW,NEW YORK,111787.0,112529.0,133673839,918613.0,36061.0,518 E 6TH ST BW NEW YORK NY 10009-6606,PRESENT THEATRE COMPANY INC,A65,875281.0,1010810.0,NY,518 E 6TH ST BW,Theater,10009-6606,10009.0,,
656,25522,330 WADSWORTH AVE APT 2G,NEW YORK,114687.0,198142.0,133674001,202063.0,36061.0,330 WADSWORTH AVE NEW YORK NY 10040-4137,ANSONIA MUSIC OUTREACH ORGANIZATION INC ANSONIA CHAMBER PLAYERS,A68,4870.0,203012.0,NY,330 WADSWORTH AVE,Music,10040-4137,10040.0,40.8552564,-73.9311862
657,25530,107 SUFFOLK ST APT 307,NEW YORK,116613.0,21579.0,133676279,222568.0,36061.0,107 SUFFOLK ST NEW YORK NY 10002-3387,AFRO BRAZIL ARTS INC,A62,194755.0,214070.0,NY,107 SUFFOLK ST,Dance,10002-3387,10002.0,40.719051,-73.9861796
658,25534,1157 LEXINGTON AVE,NEW YORK,0.0,76935.0,133677082,93768.0,36061.0,1157 LEXINGTON AVE NEW YORK NY 10075-0440,MUSICA VIVA INC,A68,22936.0,101509.0,NY,1157 LEXINGTON AVE,Music,10075-0440,10075.0,40.77532145,-73.9581453903739
659,25538,107 SUFFOLK ST APT 311,NEW YORK,0.0,8837.0,133678199,0.0,36061.0,107 SUFFOLK ST NEW YORK NY 10002-3387,THE FANTASTIC EXPERIMENTAL LATINO THEATER INC,A65,0.0,8837.0,NY,107 SUFFOLK ST,Theater,10002-3387,10002.0,40.719051,-73.9861796
660,25555,520 8TH AVENUE,NEW YORK,470789.0,685661.0,133686664,1438439.0,36061.0,520 8TH AVENUE NEW YORK NY 10018-6507,TECTONIC THEATER PROJECT INC,A65,808905.0,1509020.0,NY,520 8TH AVENUE,Theater,10018-6507,10018.0,40.753643,-73.9921669
661,25559,330 WEST 42ND ST STE 1210,NEW YORK,66000.0,1018746.0,133687725,1629075.0,36061.0,330 WEST 42ND ST NEW YORK NY 10036-6902,MINT THEATER COMPANY INC,A65,651463.0,1754836.0,NY,330 WEST 42ND ST,Theater,10036-6902,10036.0,40.75749775,-73.9916084438679
662,25578,812 BROADWAY,NEW YORK,0.0,0.0,133692139,92872.0,36061.0,812 BROADWAY NEW YORK NY 10003-4848,LOOKING GLASS PRODUCTIONS OF NEW YORK INC,A62,83325.0,83340.0,NY,812 BROADWAY,Dance,10003-4848,10003.0,40.7326091,-73.9908729
663,25583,74 WARREN STREET,NEW YORK,962449.0,412540.0,133693660,2297523.0,36061.0,74 WARREN STREET NEW YORK NY 10007-1194,CHURCH STREET SCHOOL FOR MUSIC AND ART,A25,1599724.0,2201424.0,NY,74 WARREN STREET,Arts Education,10007-1194,10007.0,40.7153276,-74.0099269768033
664,25602,153 CENTRE ST STE 207,NEW YORK,0.0,26254.0,133698610,58268.0,36061.0,153 CENTRE ST NEW YORK NY 10013-4100,YANGTZE REPERTORY THEATRE OF AMERICA INC,A65,39311.0,66188.0,NY,153 CENTRE ST,Theater,10013-4100,10013.0,40.717854,-74.0002647
665,25607,36 E 74TH ST,NEW YORK,0.0,55414.0,133699906,64849.0,36061.0,36 E 74TH ST NEW YORK NY 10021-2735,SHANDALEE MUSIC FESTIVAL,A68,18595.0,93127.0,NY,36 E 74TH ST,Music,10021-2735,10021.0,40.7726838,-73.9639528859311
666,25609,456 W 37TH ST STE GROUND FLR,NEW YORK,0.0,54989.0,133700405,82403.0,36061.0,456 W 37TH ST STE GROUND NEW YORK NY 10018-4008,NEW PERSPECTIVES THEATRE COMPANY INC,A65,29595.0,84584.0,NY,456 W 37TH ST STE GROUND,Theater,10018-4008,10018.0,,
667,25611,245 E 124TH ST APT 12L,NEW YORK,0.0,0.0,133700657,0.0,36061.0,245 E 124TH ST NEW YORK NY 10035-2092,SIXTEEN AS ONE MUSIC INC,A68,0.0,0.0,NY,245 E 124TH ST,Music,10035-2092,10035.0,40.8030168282403,-73.9360694931507
668,25640,PO BOX 17,NEW YORK,10000.0,56230.0,133708592,119576.0,36061.0,,LA COMPAGNIA DE COLOMBARI INC,A65,66338.0,122568.0,NY,,Theater,10014-0017,10014.0,,
669,25658,1022 39TH ST,BROOKLYN,0.0,33800.0,133712843,197880.0,36047.0,1022 39TH ST BROOKLYN NY 11219-1083,REDHAWK INDIAN ARTS COUNCIL INC,A50,162500.0,196300.0,NY,1022 39TH ST,Museums,11219-1083,11219.0,40.64407845,-73.9924745659657
670,25669,575 MADISON AVE STE 1006,NEW YORK,20603.0,57925.0,133715710,83422.0,36061.0,575 MADISON AVE NEW YORK NY 10022-8511,DANIEL FERRO VOCAL PROGRAM INC,A6B,25362.0,83287.0,NY,575 MADISON AVE,Singing & Choral Groups,10022-8511,10022.0,40.7617911,-73.9724122408202
671,25671,1633 BROADWAY,NEW YORK,602576.0,190708.0,133716314,1628513.0,36061.0,1633 BROADWAY NEW YORK NY 10019-6708,CIRCLE IN THE SQUARE THEATRE SCHOOL INC,A6E,1382570.0,1575844.0,NY,1633 BROADWAY,Performing Arts Schools,10019-6708,10019.0,40.762093,-73.9846558958814
672,25675,14107 20TH AVE STE 406,WHITESTONE,0.0,385096.0,133716785,370045.0,36081.0,14107 20TH AVE WHITESTONE NY 11357-3097,HONG KONG DRAGON BOAT FESTIVAL IN NEW YORK INC,A23,0.0,385096.0,NY,14107 20TH AVE,Cultural & Ethnic Awareness,11357-3097,11357.0,,
673,25676,380 BROADWAY NO 4TH,NEW YORK,0.0,51000.0,133716797,140206.0,36061.0,380 BROADWAY NO NEW YORK NY 10013-0000,ACCESS THEATER INC,A65,151210.0,202221.0,NY,380 BROADWAY NO,Theater,10013-0000,10013.0,,
674,25679,1 WASHINGTON SQUARE VILLAGE,NEW YORK,0.0,54714.0,133718261,49423.0,36061.0,1 WASHINGTON SQUARE VILLAGE NEW YORK NY 10012-1632,EAST COAST ARTISTS INC,A65,0.0,54714.0,NY,1 WASHINGTON SQUARE VILLAGE,Theater,10012-1632,10012.0,40.7280556,-73.9977778
675,25694,142 WEST 49TH STREET SUITE 210,NEW YORK,0.0,110555.0,133723672,101019.0,36061.0,142 WEST 49TH STREET NEW YORK NY 10019-6802,THE NEW YORK KOREAN PERFORMING ARTS CENTER INC,A24,0.0,110555.0,NY,142 WEST 49TH STREET,Folk Arts,10019-6802,10019.0,40.7600158,-73.9829482
676,25706,PO BOX 1017,NEW YORK,0.0,20593.0,133728568,44720.0,36061.0,,GOTHAM PERFORMING ARTS INC,A60,18175.0,44300.0,NY,,Performing Arts,10185-1017,10185.0,,
677,25714,29 WEST 38TH STREET 14TH FLOOR,NEW YORK,0.0,7680.0,133729352,6563.0,36061.0,29 WEST 38TH STREET NEW YORK NY 10018-2048,WATERMARK THEATER INC,A60,0.0,7680.0,NY,29 WEST 38TH STREET,Performing Arts,10018-2048,10018.0,40.751711,-73.9842779
678,25718,520 8TH AVE LBBY 3,NEW YORK,550940.0,211299.0,133730731,1345995.0,36061.0,520 8TH AVE LBBY NEW YORK NY 10018-6876,SARATOGA INTERNATIONAL THEATER INSTITUTE INC,A65,1001266.0,1215431.0,NY,520 8TH AVE LBBY,Theater,10018-6876,10018.0,,
679,25725,120 BANK ST,NEW YORK,1324211.0,177267.0,133735185,2363623.0,36061.0,120 BANK ST NEW YORK NY 10014-2126,HERBERT BERGHOF STUDIO INC,A6E,1929678.0,2147037.0,NY,120 BANK ST,Performing Arts Schools,10014-2126,10014.0,40.7361625,-74.0075448401772
680,25727,107 SUFFOLK STREET,NEW YORK,250495.0,72467.0,133735337,1028355.0,36061.0,107 SUFFOLK STREET NEW YORK NY 10002-3300,CLEMENTE SOTO VELEZ CULTURAL AND EDUCATION CENTER INC,A60,824118.0,908588.0,NY,107 SUFFOLK STREET,Performing Arts,10002-3300,10002.0,40.719051,-73.9861796
